"seqnames"	"start"	"end"	"width"	"strand"	"bases"	"gc"	"mappability"	"blacklist"	"residual"	"use"	"binIndex"
"8"	100000001	101000000	1000000	"*"	100	37.0336	84.9587	0.0277	0.0516283137629	TRUE	"bin1464"
"8"	101000001	102000000	1000000	"*"	100	41.6424	85.6404	0	0.0152636133995658	TRUE	"bin1465"
"8"	102000001	103000000	1000000	"*"	100	42.1198	90.0306	0.0143	0.03618185803789	TRUE	"bin1466"
"8"	103000001	104000000	1000000	"*"	100	42.7087	87.189	0.0047	0.0296754298165911	TRUE	"bin1467"
"8"	104000001	105000000	1000000	"*"	100	38.1895	88.3316	0	0.0351885912209196	TRUE	"bin1468"
"8"	105000001	106000000	1000000	"*"	100	38.0374	90.7636	0	0.000531826765324483	TRUE	"bin1469"
"8"	106000001	107000000	1000000	"*"	100	36.1923	91.5585	0	-0.00595803971579456	TRUE	"bin1470"
"8"	107000001	108000000	1000000	"*"	100	37.2479	90.2291	0.0041	0.00560601565439478	TRUE	"bin1471"
"8"	108000001	109000000	1000000	"*"	100	37.2584	90.0529	0	-0.00285837056739097	TRUE	"bin1472"
"8"	109000001	110000000	1000000	"*"	100	37.2554	88.5884	0.0071	0.00344748193788802	TRUE	"bin1473"
"8"	110000001	111000000	1000000	"*"	100	36.9905	90.1207	0	0.0146615641447519	TRUE	"bin1474"
"8"	111000001	112000000	1000000	"*"	100	34.5125	91.3974	0	-0.00829141018656793	TRUE	"bin1475"
"8"	112000001	113000000	1000000	"*"	100	34.5278	92.0121	0	-0.0323642863872163	TRUE	"bin1476"
"8"	113000001	114000000	1000000	"*"	100	34.2749	91.5699	0	0.00926083960535751	TRUE	"bin1477"
"8"	114000001	115000000	1000000	"*"	100	34.2913	92.1663	0	0.021141106856137	TRUE	"bin1478"
"8"	115000001	116000000	1000000	"*"	100	34.5029	88.8082	0	-0.0104387773226913	TRUE	"bin1479"
"8"	116000001	117000000	1000000	"*"	100	36.1208	92.4437	0	0.0253956009841318	TRUE	"bin1480"
"8"	117000001	118000000	1000000	"*"	100	38.8034	90.5092	0.0044	-0.00545444127208994	TRUE	"bin1481"
"8"	118000001	119000000	1000000	"*"	100	39.0468	91.6832	0	0.0150619268468537	TRUE	"bin1482"
"8"	119000001	120000000	1000000	"*"	100	39.3484	91.394	0	0.029095381441533	TRUE	"bin1483"
"8"	120000001	121000000	1000000	"*"	100	39.3674	84.7019	0	0.00277216871531238	TRUE	"bin1484"
"8"	121000001	122000000	1000000	"*"	100	38.8822	88.9176	0	-0.0101110165647884	TRUE	"bin1485"
"8"	122000001	123000000	1000000	"*"	100	37.8378	88.8036	0	-0.0129037491873569	TRUE	"bin1486"
"8"	123000001	124000000	1000000	"*"	100	40.5881	90.0097	0	0.0047099460506157	TRUE	"bin1487"
"8"	124000001	125000000	1000000	"*"	100	42.5007	87.8893	0	-0.00133738012227608	TRUE	"bin1488"
"8"	125000001	126000000	1000000	"*"	100	42.5376	88.5532	0	0.000182287210066689	TRUE	"bin1489"
"8"	126000001	127000000	1000000	"*"	100	41.8988	89.9946	0	0.0280347369107059	TRUE	"bin1490"
"8"	127000001	128000000	1000000	"*"	100	39.5907	87.7855	0	0.0193936323663499	TRUE	"bin1491"
"8"	128000001	129000000	1000000	"*"	100	42.1208	89.5334	0.009	0.0563866463951421	TRUE	"bin1492"
"8"	129000001	130000000	1000000	"*"	100	40.0094	89.6878	0	0.0609849764092766	TRUE	"bin1493"
"8"	130000001	131000000	1000000	"*"	100	39.2105	90.3033	0	0.0241585421807422	TRUE	"bin1494"
"8"	131000001	132000000	1000000	"*"	100	42.3362	92.2547	0	0.0203642783387833	TRUE	"bin1495"
"8"	132000001	133000000	1000000	"*"	100	38.4515	87.4722	0	0.0304560036130449	TRUE	"bin1496"
"8"	133000001	134000000	1000000	"*"	100	41.9007	93.5713	0.01	-0.00181355469311739	TRUE	"bin1497"
"8"	134000001	135000000	1000000	"*"	100	45.6271	93.0349	0	0.0194175556687266	TRUE	"bin1498"
"8"	135000001	136000000	1000000	"*"	100	42.2466	91.8723	0.0647	0.0319035749447322	TRUE	"bin1499"
"8"	136000001	137000000	1000000	"*"	100	41.6803	91.1617	0.0072	0.0223167882123007	TRUE	"bin1500"
"8"	137000001	138000000	1000000	"*"	100	37.652	91.8527	0	-0.016358958055739	TRUE	"bin1501"
"8"	138000001	139000000	1000000	"*"	100	37.8074	90.6731	0	-0.0294364902476247	TRUE	"bin1502"
"8"	139000001	140000000	1000000	"*"	100	43.5404	89.8192	0	-0.0150176599463364	TRUE	"bin1503"
"8"	140000001	141000000	1000000	"*"	100	46.0679	94.0922	0.0112	0.00718156512447865	TRUE	"bin1504"
"8"	141000001	142000000	1000000	"*"	100	44.362	88.1495	0	0.00209224551933529	TRUE	"bin1505"
"8"	142000001	143000000	1000000	"*"	95	53.7072631578947	91.3236	0	0.0300119966352477	TRUE	"bin1506"
"8"	143000001	144000000	1000000	"*"	100	54.9232	93.1576	0	-0.0152563141347572	TRUE	"bin1507"
"8"	144000001	145000000	1000000	"*"	100	55.5879	87.8243	0	-0.0228404842983927	TRUE	"bin1508"
"8"	145000001	146000000	1000000	"*"	90	56.3532222222222	78.5842	0	-0.0490637132684124	TRUE	"bin1509"
"8"	146000001	146364022	364022	"*"	30.4022	46.9334456059101	74.4226	0	0.0399279487678854	TRUE	"bin1510"
"9"	1	1000000	1000000	"*"	99	42.4492929292929	74.8106	0.1139	0.0275967286454751	TRUE	"bin1511"
"9"	1000001	2000000	1000000	"*"	100	39.7077	88.1772	0.0267	0.0330336714638685	TRUE	"bin1512"
"9"	2000001	3000000	1000000	"*"	100	40.1667	91.0205	0	0.019620595367315	TRUE	"bin1513"
"9"	3000001	4000000	1000000	"*"	100	37.735	90.7264	0	0.031697173383431	TRUE	"bin1514"
"9"	4000001	5000000	1000000	"*"	100	40.8558	87.5868	0.036	0.0313337983805885	TRUE	"bin1515"
"9"	5000001	6000000	1000000	"*"	100	38.7348	84.9823	0	0.0353598516675473	TRUE	"bin1516"
"9"	6000001	7000000	1000000	"*"	100	41.1704	80.5683	0	0.0207814761578005	TRUE	"bin1517"
"9"	7000001	8000000	1000000	"*"	100	39.4308	90.9808	0.0067	0.0295401579690507	TRUE	"bin1518"
"9"	8000001	9000000	1000000	"*"	100	37.4225	91.6896	0	-0.00545655968954412	TRUE	"bin1519"
"9"	9000001	10000000	1000000	"*"	100	35.0891	92.8862	0	0.0177655482272502	TRUE	"bin1520"
"9"	10000001	11000000	1000000	"*"	100	35.1465	89.6729	0	-0.013789471958923	TRUE	"bin1521"
"9"	11000001	12000000	1000000	"*"	100	34.9134	90.1601	0	-0.0295953824818582	TRUE	"bin1522"
"9"	12000001	13000000	1000000	"*"	100	35.5045	91.6709	0	-0.0343827861823477	TRUE	"bin1523"
"9"	13000001	14000000	1000000	"*"	100	37.5845	91.5266	0	-0.0263745984422662	TRUE	"bin1524"
"9"	14000001	15000000	1000000	"*"	100	38.7853	91.7467	0	-0.0108894316530918	TRUE	"bin1525"
"9"	15000001	16000000	1000000	"*"	100	38.7437	81.4622	0	0.0231972629559315	TRUE	"bin1526"
"9"	16000001	17000000	1000000	"*"	100	41.2765	91.1783	0	-0.00784299619923851	TRUE	"bin1527"
"9"	17000001	18000000	1000000	"*"	100	38.063	87.4895	0.0124	-0.00535543319290227	TRUE	"bin1528"
"9"	18000001	19000000	1000000	"*"	100	39.0298	90.5127	0	0.00968825578839849	TRUE	"bin1529"
"9"	19000001	20000000	1000000	"*"	100	40.6441	83.7142	0.0204	-0.00246875116865686	TRUE	"bin1530"
"9"	20000001	21000000	1000000	"*"	100	37.9781	90.8483	0.0176	0.043193586293049	TRUE	"bin1531"
"9"	21000001	22000000	1000000	"*"	100	38.2282	85.8863	0	0.018404166203646	TRUE	"bin1532"
"9"	22000001	23000000	1000000	"*"	100	36.6835	87.2175	0	0.00479849215397554	TRUE	"bin1533"
"9"	23000001	24000000	1000000	"*"	100	37.1766	90.6466	0	-0.0305929168660807	TRUE	"bin1534"
"9"	24000001	25000000	1000000	"*"	100	35.7293	88.2006	0	-0.0083705526817115	TRUE	"bin1535"
"9"	25000001	26000000	1000000	"*"	100	35.5235	89.3262	0	-0.028710499908432	TRUE	"bin1536"
"9"	26000001	27000000	1000000	"*"	100	37.4853	88.9541	0.0113	0.0114511783107898	TRUE	"bin1537"
"9"	27000001	28000000	1000000	"*"	100	39.5365	88.7146	0	0.00132174085044567	TRUE	"bin1538"
"9"	28000001	29000000	1000000	"*"	100	35.9616	90.2992	0.0064	0.00534172260339871	TRUE	"bin1539"
"9"	29000001	30000000	1000000	"*"	100	35.1288	90.8883	0	-0.0214452226874235	TRUE	"bin1540"
"9"	30000001	31000000	1000000	"*"	100	34.5528	90.5042	0	-0.0305170316362181	TRUE	"bin1541"
"9"	31000001	32000000	1000000	"*"	100	35.8242	87.4698	0	0.00418948704119437	TRUE	"bin1542"
"9"	32000001	33000000	1000000	"*"	100	39.8112	84.3743	0.0229	0.0305160042671176	TRUE	"bin1543"
"9"	33000001	34000000	1000000	"*"	100	43.8031	75.1673	0.2741	-0.015625105277207	TRUE	"bin1544"
"9"	34000001	35000000	1000000	"*"	100	45.9685	82.4336	0	0.0139380102238519	TRUE	"bin1545"
"9"	35000001	36000000	1000000	"*"	100	44.7696	86.0295	0	0.00814974658235279	TRUE	"bin1546"
"9"	36000001	37000000	1000000	"*"	100	44.7815	85.1832	0	0.0214652144859686	TRUE	"bin1547"
"9"	37000001	38000000	1000000	"*"	100	43.1146	88.6145	0	-0.017978119904634	TRUE	"bin1548"
"9"	38000001	39000000	1000000	"*"	100	44.0124	70.141	0	-0.0038746184958785	TRUE	"bin1549"
"9"	39000001	40000000	1000000	"*"	92.4796	39.4098806655738	21.3089	0	NA	TRUE	"bin1550"
"9"	40000001	41000000	1000000	"*"	82.5204	39.5539769560012	21.96	0	NA	TRUE	"bin1551"
"9"	41000001	42000000	1000000	"*"	90	40.236	17.9793	0	NA	TRUE	"bin1552"
"9"	42000001	43000000	1000000	"*"	95	37.9491578947368	16.5561	1.4443	NA	TRUE	"bin1553"
"9"	43000001	44000000	1000000	"*"	85	39.5848235294118	21.2729	0	NA	TRUE	"bin1554"
"9"	44000001	45000000	1000000	"*"	90	41.4463333333333	21.9408	3.0308	NA	TRUE	"bin1555"
"9"	45000001	46000000	1000000	"*"	85	39.3868235294118	17.967	1.0098	NA	TRUE	"bin1556"
"9"	46000001	47000000	1000000	"*"	85	40.1516470588235	17.0827	0.0839	NA	TRUE	"bin1557"
"9"	47000001	48000000	1000000	"*"	21.7679	41.3903040715917	18.9002	0	NA	TRUE	"bin1558"
"9"	65000001	66000000	1000000	"*"	48.2321	40.1151929938775	20.7698	0	NA	TRUE	"bin1559"
"9"	66000001	67000000	1000000	"*"	80	39.210875	22.2363	12.683	NA	TRUE	"bin1560"
"9"	67000001	68000000	1000000	"*"	73.7998	40.7965875246274	17.8026	1.5114	NA	TRUE	"bin1561"
"9"	68000001	69000000	1000000	"*"	56.2002	38.3973722513443	27.4454	2.5457	NA	TRUE	"bin1562"
"9"	69000001	70000000	1000000	"*"	95	38.8247368421053	20.2431	8.5227	NA	TRUE	"bin1563"
"9"	70000001	71000000	1000000	"*"	70	39.0051428571429	16.6628	3.2188	NA	TRUE	"bin1564"
"9"	71000001	72000000	1000000	"*"	100	41.5192	87.6742	0	0.00955349141035966	TRUE	"bin1565"
"9"	72000001	73000000	1000000	"*"	100	39.8527	87.2538	0.0499	0.00899990222706948	TRUE	"bin1566"
"9"	73000001	74000000	1000000	"*"	100	38.9227	90.4922	0	-0.00991254198466274	TRUE	"bin1567"
"9"	74000001	75000000	1000000	"*"	100	39.8705	86.4664	0	-0.0117649656188089	TRUE	"bin1568"
"9"	75000001	76000000	1000000	"*"	100	37.7314	89.6569	0	-0.0111412274562844	TRUE	"bin1569"
"9"	76000001	77000000	1000000	"*"	100	35.3965	91.739	0	0.00818550481722147	TRUE	"bin1570"
"9"	77000001	78000000	1000000	"*"	100	38.9727	87.6989	0	-0.0272595270773502	TRUE	"bin1571"
"9"	78000001	79000000	1000000	"*"	100	39.5128	90.0681	0.0178	-0.00362029737650371	TRUE	"bin1572"
"9"	79000001	80000000	1000000	"*"	100	40.3763	86.7084	0.0514	-0.0171645885733573	TRUE	"bin1573"
"9"	80000001	81000000	1000000	"*"	100	40.6032	86.2204	0	-0.00566214909312934	TRUE	"bin1574"
"9"	81000001	82000000	1000000	"*"	100	38.7822	91.8048	0	-0.0150456477092831	TRUE	"bin1575"
"9"	82000001	83000000	1000000	"*"	100	38.5071	91.0561	0	-0.0274275719326247	TRUE	"bin1576"
"9"	83000001	84000000	1000000	"*"	100	36.8309	87.7399	0	-0.028496582492783	TRUE	"bin1577"
"9"	84000001	85000000	1000000	"*"	100	40.5394	84.754	0.0086	-0.0635226749687129	TRUE	"bin1578"
"9"	85000001	86000000	1000000	"*"	100	39.1596	89.7259	0	-0.0102544223719204	TRUE	"bin1579"
"9"	86000001	87000000	1000000	"*"	100	40.7979	82.9056	0	-0.0371923660643412	TRUE	"bin1580"
"9"	87000001	88000000	1000000	"*"	100	40.9252	91.0722	0	0.0200474472780695	TRUE	"bin1581"
"9"	88000001	89000000	1000000	"*"	100	40.4551	79.5549	0	-0.0124489792427575	TRUE	"bin1582"
"9"	89000001	90000000	1000000	"*"	100	40.8909	90.1297	0	-0.00417225865538479	TRUE	"bin1583"
"9"	90000001	91000000	1000000	"*"	100	44.5359	80.7232	0	-0.0188157188746516	TRUE	"bin1584"
"9"	91000001	92000000	1000000	"*"	100	42.8903	88.4485	0	0.000952078643077447	TRUE	"bin1585"
"9"	92000001	93000000	1000000	"*"	75	46.1968	90.0831	0.0367	0.0416553823044669	TRUE	"bin1586"
"9"	93000001	94000000	1000000	"*"	100	41.8837	89.4938	0	0.0207038029197817	TRUE	"bin1587"
"9"	94000001	95000000	1000000	"*"	100	43.0734	86.503	0	-0.0185915323902391	TRUE	"bin1588"
"9"	95000001	96000000	1000000	"*"	100	45.4125	83.8472	0	-0.0168462234604896	TRUE	"bin1589"
"9"	96000001	97000000	1000000	"*"	100	45.0539	87.1606	0	-0.0412361147089119	TRUE	"bin1590"
"9"	97000001	98000000	1000000	"*"	100	43.1745	81.1287	0	-0.0340832593393329	TRUE	"bin1591"
"9"	98000001	99000000	1000000	"*"	100	43.6308	90.4092	0	-0.0123649525344412	TRUE	"bin1592"
"9"	99000001	100000000	1000000	"*"	100	42.4518	72.6043	0	NA	TRUE	"bin1593"
"9"	100000001	101000000	1000000	"*"	100	44.2479	87.6367	0	-0.0123317561402057	TRUE	"bin1594"
"9"	101000001	102000000	1000000	"*"	100	45.2746	92.1093	0	0.0249767569368042	TRUE	"bin1595"
"9"	102000001	103000000	1000000	"*"	100	39.6916	89.7225	0	0.00922925771416661	TRUE	"bin1596"
"9"	103000001	104000000	1000000	"*"	100	39.1287	85.3301	0	0.0183119025015575	TRUE	"bin1597"
"9"	104000001	105000000	1000000	"*"	100	37.5972	89.5926	0	-0.0164263678838969	TRUE	"bin1598"
"9"	105000001	106000000	1000000	"*"	100	34.8558	89.7795	0	-0.0284564365073717	TRUE	"bin1599"
"9"	106000001	107000000	1000000	"*"	100	35.6988	89.1485	0.032	-0.00810940175100677	TRUE	"bin1600"
"9"	107000001	108000000	1000000	"*"	100	39.883	86.4773	0.0075	-0.015535883148744	TRUE	"bin1601"
"9"	108000001	109000000	1000000	"*"	100	39.0168	85.4219	0	0.0214136760928803	TRUE	"bin1602"
"9"	109000001	110000000	1000000	"*"	100	39.5498	90.8655	0	0.00655681303499211	TRUE	"bin1603"
"9"	110000001	111000000	1000000	"*"	100	43.0849	87.9448	0.1029	-0.0121345748798047	TRUE	"bin1604"
"9"	111000001	112000000	1000000	"*"	100	40.9504	90.7873	0	0.00902219155691653	TRUE	"bin1605"
"9"	112000001	113000000	1000000	"*"	100	43.0493	89.4546	0	0.0501997203250941	TRUE	"bin1606"
"9"	113000001	114000000	1000000	"*"	100	38.229	87.4815	0.0186	0.0242937679301728	TRUE	"bin1607"
"9"	114000001	115000000	1000000	"*"	100	40.8759	85.206	0	0.0122373383577926	TRUE	"bin1608"
"9"	115000001	116000000	1000000	"*"	100	41.9511	84.9926	0	0.00154180901891565	TRUE	"bin1609"
"9"	116000001	117000000	1000000	"*"	100	46.5522	91.685	0	0.00975499769223487	TRUE	"bin1610"
"9"	117000001	118000000	1000000	"*"	100	44.4102	91.1744	0	-0.00486561826687432	TRUE	"bin1611"
"9"	118000001	119000000	1000000	"*"	100	38.5253	90.9023	0	-0.00255871895965482	TRUE	"bin1612"
"9"	119000001	120000000	1000000	"*"	100	41.7077	91.785	0.0105	0.00188581409092459	TRUE	"bin1613"
"9"	120000001	121000000	1000000	"*"	100	39.0532	94.7981	0	0.00159125867714605	TRUE	"bin1614"
"9"	121000001	122000000	1000000	"*"	100	37.6521	91.8302	0	-0.00363268082822893	TRUE	"bin1615"
"9"	122000001	123000000	1000000	"*"	100	41.3746	91.9726	0	0.0379060622971258	TRUE	"bin1616"
"9"	123000001	124000000	1000000	"*"	100	42.197	88.618	0	0.028052338531428	TRUE	"bin1617"
"9"	124000001	125000000	1000000	"*"	100	47.3568	89.846	0	0.0043459718181531	TRUE	"bin1618"
"9"	125000001	126000000	1000000	"*"	100	40.563	85.777	0	0.0170753689465737	TRUE	"bin1619"
"9"	126000001	127000000	1000000	"*"	100	44.8863	89.2448	0.0076	0.0262418399429304	TRUE	"bin1620"
"9"	127000001	128000000	1000000	"*"	100	45.6642	85.302	0	-0.00112612277758023	TRUE	"bin1621"
"9"	128000001	129000000	1000000	"*"	100	43.5945	88.2178	0	0.0024944963573863	TRUE	"bin1622"
"9"	129000001	130000000	1000000	"*"	100	47.2691	90.9971	0	-0.00132630584743626	TRUE	"bin1623"
"9"	130000001	131000000	1000000	"*"	100	50.8397	84.8343	0	0.0260935536437417	TRUE	"bin1624"
"9"	131000001	132000000	1000000	"*"	100	51.4121	78.4278	0.0062	0.0326113510882482	TRUE	"bin1625"
"9"	132000001	133000000	1000000	"*"	100	50.7217	83.8474	0	-0.0232049793228452	TRUE	"bin1626"
"9"	133000001	134000000	1000000	"*"	85	51.1188235294118	86.3952	0	0.0024895504628728	TRUE	"bin1627"
"9"	134000001	135000000	1000000	"*"	100	47.771	86.5839	0	0.011459834425203	TRUE	"bin1628"
"9"	135000001	136000000	1000000	"*"	100	48.2571	88.3281	0	-0.00637349549387767	TRUE	"bin1629"
"9"	136000001	137000000	1000000	"*"	100	54.5021	88.5475	0	-0.0360224245739072	TRUE	"bin1630"
"9"	137000001	138000000	1000000	"*"	95	54.7482105263158	93.2955	0	0.0125959127793164	TRUE	"bin1631"
"9"	138000001	139000000	1000000	"*"	100	53.824	89.422	0.0321	-0.0294367741260336	TRUE	"bin1632"
"9"	139000001	140000000	1000000	"*"	95	59.0296842105263	89.2717	0	0.0324456224593582	TRUE	"bin1633"
"9"	140000001	141000000	1000000	"*"	100	53.9804	84.6644	0.0188	-0.0137270701081403	TRUE	"bin1634"
"9"	141000001	141213431	213431	"*"	15.3431	46.9338008616251	35.5309	0.864447994902334	NA	TRUE	"bin1635"
"10"	1	1000000	1000000	"*"	94	45.5197872340426	83.7504	0.0104	-0.0247830984516787	TRUE	"bin1636"
"10"	1000001	2000000	1000000	"*"	100	45.989	89.864	0	-0.0134257094028037	TRUE	"bin1637"
"10"	2000001	3000000	1000000	"*"	100	40.3145	93.807	0	-0.0195486276384557	TRUE	"bin1638"
"10"	3000001	4000000	1000000	"*"	100	44.3757	92.097	0	-0.0173806514760816	TRUE	"bin1639"
"10"	4000001	5000000	1000000	"*"	100	38.9825	93.6303	0	0.00122767136001323	TRUE	"bin1640"
"10"	5000001	6000000	1000000	"*"	100	43.3536	84.2766	0.0127	-0.0204575910080553	TRUE	"bin1641"
"10"	6000001	7000000	1000000	"*"	100	43.6184	85.9356	0	0.0217718610477473	TRUE	"bin1642"
"10"	7000001	8000000	1000000	"*"	100	42.5084	89.6316	0.031	0.00218869473193695	TRUE	"bin1643"
"10"	8000001	9000000	1000000	"*"	100	40.0424	92.1706	0	-0.0286432691909124	TRUE	"bin1644"
"10"	9000001	10000000	1000000	"*"	100	36.2273	92.3227	0.0081	0.00814976867496087	TRUE	"bin1645"
"10"	10000001	11000000	1000000	"*"	100	38.9249	90.8151	0	0.0155748518435519	TRUE	"bin1646"
"10"	11000001	12000000	1000000	"*"	100	43.8073	90.6419	0	0.0274341868684117	TRUE	"bin1647"
"10"	12000001	13000000	1000000	"*"	100	44.923	81.8912	0	0.0253319119540057	TRUE	"bin1648"
"10"	13000001	14000000	1000000	"*"	100	44.2426	85.1555	0	0.00891796521613564	TRUE	"bin1649"
"10"	14000001	15000000	1000000	"*"	100	42.7051	89.847	0	0.00839273386977712	TRUE	"bin1650"
"10"	15000001	16000000	1000000	"*"	100	41.7423	83.7375	0	-0.013812534405044	TRUE	"bin1651"
"10"	16000001	17000000	1000000	"*"	100	40.0107	88.1893	0	-0.022710042465918	TRUE	"bin1652"
"10"	17000001	18000000	1000000	"*"	97.4675	40.0260599687075	78.5184	0.016	NA	TRUE	"bin1653"
"10"	18000001	19000000	1000000	"*"	97.5325	40.1630225822162	78.4023	2.0934	NA	TRUE	"bin1654"
"10"	19000001	20000000	1000000	"*"	100	36.5245	88.3674	0	-0.0209788506093099	TRUE	"bin1655"
"10"	20000001	21000000	1000000	"*"	100	37.8559	88.1004	0.151	-0.011103589977164	TRUE	"bin1656"
"10"	21000001	22000000	1000000	"*"	100	40.961	85.879	0	-0.0386019672582503	TRUE	"bin1657"
"10"	22000001	23000000	1000000	"*"	100	39.7595	87.405	0	-0.00439829670552722	TRUE	"bin1658"
"10"	23000001	24000000	1000000	"*"	100	40.5768	86.4806	0	-0.00917407196178555	TRUE	"bin1659"
"10"	24000001	25000000	1000000	"*"	100	40.3968	88.3807	0	-0.000298803226697508	TRUE	"bin1660"
"10"	25000001	26000000	1000000	"*"	100	39.2929	87.3767	0	-0.0112286862622505	TRUE	"bin1661"
"10"	26000001	27000000	1000000	"*"	100	39.9626	84.8413	0	-0.0231456181634618	TRUE	"bin1662"
"10"	27000001	28000000	1000000	"*"	100	39.8079	82.4789	0	-0.0301257776374475	TRUE	"bin1663"
"10"	28000001	29000000	1000000	"*"	100	39.9303	87.7926	0	-0.0440143639542955	TRUE	"bin1664"
"10"	29000001	30000000	1000000	"*"	100	42.6279	87.1622	0	-0.0420202960916512	TRUE	"bin1665"
"10"	30000001	31000000	1000000	"*"	100	43.4705	84.2258	0	-0.0187580510437503	TRUE	"bin1666"
"10"	31000001	32000000	1000000	"*"	100	40.4269	87.9037	0	0.00551482224459576	TRUE	"bin1667"
"10"	32000001	33000000	1000000	"*"	100	40.0506	81.1016	0.0433	-0.00264327526897468	TRUE	"bin1668"
"10"	33000001	34000000	1000000	"*"	100	40.3786	87.7562	0	-0.00669165102610869	TRUE	"bin1669"
"10"	34000001	35000000	1000000	"*"	100	40.5403	90.6355	0	-0.0164391125912727	TRUE	"bin1670"
"10"	35000001	36000000	1000000	"*"	100	43.18	84.8074	0.0065	-0.0166727613245052	TRUE	"bin1671"
"10"	36000001	37000000	1000000	"*"	100	38.9825	87.4567	0.1455	-0.0252972658135836	TRUE	"bin1672"
"10"	37000001	38000000	1000000	"*"	99.9999	38.972238972239	75.6011	0.009	-0.0633333251381852	TRUE	"bin1673"
"10"	38000001	39000000	1000000	"*"	95	40.3117894736842	60.8705	6.7636	0.00757684583015972	TRUE	"bin1674"
"10"	39000001	40000000	1000000	"*"	15.4935	39.4817181398651	54.4464	7.9256	NA	TRUE	"bin1675"
"10"	42000001	43000000	1000000	"*"	59.5065	38.9073462562913	50.4191	23.3476	NA	TRUE	"bin1676"
"10"	43000001	44000000	1000000	"*"	100	46.4433	80.2132	0	NA	TRUE	"bin1677"
"10"	44000001	45000000	1000000	"*"	100	43.5542	85.5531	0	-0.0137229139053154	TRUE	"bin1678"
"10"	45000001	46000000	1000000	"*"	100	42.3469	85.4615	0	-0.014855299336543	TRUE	"bin1679"
"10"	46000001	47000000	1000000	"*"	95	41.3891578947368	40.816	0	NA	TRUE	"bin1680"
"10"	47000001	48000000	1000000	"*"	80	43.887875	47.6628	0	NA	TRUE	"bin1681"
"10"	48000001	49000000	1000000	"*"	95	43.9572631578947	54.4531	0	NA	TRUE	"bin1682"
"10"	49000001	50000000	1000000	"*"	90	42.793	71.9032	0	0.0326392013739979	TRUE	"bin1683"
"10"	50000001	51000000	1000000	"*"	100	45.2595	93.0874	0.0383	0.00813110625568048	TRUE	"bin1684"
"10"	51000001	52000000	1000000	"*"	90	40.7344444444444	39.1091	0	NA	TRUE	"bin1685"
"10"	52000001	53000000	1000000	"*"	100	38.6123	84.9679	0	0.00685642217240545	TRUE	"bin1686"
"10"	53000001	54000000	1000000	"*"	100	36.5548	91.0464	0	0.00290205283996892	TRUE	"bin1687"
"10"	54000001	55000000	1000000	"*"	99.9998	37.0287740575481	89.9044	0	-0.0253559521119389	TRUE	"bin1688"
"10"	55000001	56000000	1000000	"*"	100	35.603	88.4468	0.0129	-0.0370039598534965	TRUE	"bin1689"
"10"	56000001	57000000	1000000	"*"	100	34.4464	90.8279	0	-0.00342412937734343	TRUE	"bin1690"
"10"	57000001	58000000	1000000	"*"	100	34.3861	88.7682	0.0148	-0.0105545970125633	TRUE	"bin1691"
"10"	58000001	59000000	1000000	"*"	100	35.1004	90.265	0	0.000563437790601973	TRUE	"bin1692"
"10"	59000001	60000000	1000000	"*"	100	36.2938	88.5177	0.0346	-0.0165954219852302	TRUE	"bin1693"
"10"	60000001	61000000	1000000	"*"	99.9999	38.1404381404381	89.2368	0	-0.00262604778307424	TRUE	"bin1694"
"10"	61000001	62000000	1000000	"*"	99.9999	39.2826392826393	88.503	0.0293	-0.00432542537114866	TRUE	"bin1695"
"10"	62000001	63000000	1000000	"*"	100	38.0919	92.9826	0	0.0109401556538088	TRUE	"bin1696"
"10"	63000001	64000000	1000000	"*"	100	37.9846	92.4803	0	0.0381170234246745	TRUE	"bin1697"
"10"	64000001	65000000	1000000	"*"	99.9997	40.2374207122621	88.7616	0	0.03764573257003	TRUE	"bin1698"
"10"	65000001	66000000	1000000	"*"	100	39.3376	87.1812	0	0.0204563444072244	TRUE	"bin1699"
"10"	66000001	67000000	1000000	"*"	100	35.5549	89.698	0	-0.0182902665008035	TRUE	"bin1700"
"10"	67000001	68000000	1000000	"*"	100	35.4479	90.6282	0	-0.008239354310628	TRUE	"bin1701"
"10"	68000001	69000000	1000000	"*"	100	35.9417	90.0771	0.0286	0.00286547682758964	TRUE	"bin1702"
"10"	69000001	70000000	1000000	"*"	100	38.7633	81.4121	0	0.0122986992745406	TRUE	"bin1703"
"10"	70000001	71000000	1000000	"*"	100	42.9995	78.9867	0.0135	-0.00810131157452149	TRUE	"bin1704"
"10"	71000001	72000000	1000000	"*"	100	47.3962	90.4049	0	0.0105436758458796	TRUE	"bin1705"
"10"	72000001	73000000	1000000	"*"	100	48.701	90.3719	0.0033	0.0274078143982766	TRUE	"bin1706"
"10"	73000001	74000000	1000000	"*"	100	49.9566	90.4446	0	0.0379402596512061	TRUE	"bin1707"
"10"	74000001	75000000	1000000	"*"	100	41.3921	81.7572	0.0406	0.00213959546543652	TRUE	"bin1708"
"10"	75000001	76000000	1000000	"*"	100	43.4484	78.789	0.0066	0.0203302241363592	TRUE	"bin1709"
"10"	76000001	77000000	1000000	"*"	100	40.4251	86.2331	0	0.00118965241344759	TRUE	"bin1710"
"10"	77000001	78000000	1000000	"*"	100	42.9901	91.4563	0	0.025445257721371	TRUE	"bin1711"
"10"	78000001	79000000	1000000	"*"	100	39.7684	91.6069	0	-0.00569493905772145	TRUE	"bin1712"
